subj,freq,ptype,dur,itemN,rt,error,ID
38,LF,rel,66ms,93,502.8,0,WC
38,LF,rel,66ms,94,438.4,0,WC
38,LF,rel,66ms,95,463.6,0,WC
38,LF,rel,66ms,96,468.4,0,WC
38,HF,rel,33ms,49,519.4,0,WC
38,HF,rel,33ms,50,410.9,0,WC
38,HF,rel,33ms,51,477.1,0,WC
38,HF,rel,33ms,52,414.7,0,WC
38,HF,rel,33ms,53,399.7,0,WC
38,HF,rel,33ms,54,610.9,1,WC
38,HF,rel,33ms,55,433.7,0,WC
38,HF,rel,33ms,56,435.3,0,WC
38,HF,rel,33ms,57,536.2,0,WC
38,HF,rel,33ms,58,392.3,0,WC
38,HF,rel,33ms,59,504.6,0,WC
38,HF,rel,33ms,60,540.9,0,WC
38,LF,rel,33ms,73,542.6,0,WC
38,LF,rel,33ms,74,353.4,0,WC
38,LF,rel,33ms,75,507.6,0,WC
38,LF,rel,33ms,76,381.6,0,WC
38,LF,rel,33ms,77,477.1,0,WC
38,LF,rel,33ms,78,449.4,0,WC
38,LF,rel,33ms,79,416.1,1,WC
38,LF,rel,33ms,80,443.8,0,WC
38,LF,rel,33ms,81,513,1,WC
38,LF,rel,33ms,82,423.7,0,WC
38,LF,rel,33ms,83,607.3,0,WC
38,LF,rel,33ms,84,433.3,0,WC
38,HF,unrel,66ms,13,436.8,0,WC
38,HF,unrel,66ms,14,463.2,1,WC
38,HF,unrel,66ms,15,469.3,0,WC
38,HF,unrel,66ms,16,532.5,0,WC
38,HF,unrel,66ms,17,471.2,0,WC
38,HF,unrel,66ms,18,410.2,0,WC
38,HF,unrel,66ms,19,447,0,WC
38,HF,unrel,66ms,20,439.7,0,WC
38,HF,unrel,66ms,21,408.4,0,WC
38,HF,unrel,66ms,22,382,0,WC
38,HF,unrel,66ms,23,524.4,0,WC
38,HF,unrel,66ms,24,440.8,0,WC
38,LF,unrel,66ms,37,506.8,0,WC
38,LF,unrel,66ms,38,501,0,WC
38,LF,unrel,66ms,39,511.3,0,WC
38,LF,unrel,66ms,40,470.9,0,WC
38,LF,unrel,66ms,41,548,0,WC
38,LF,unrel,66ms,42,554.3,0,WC
38,LF,unrel,66ms,43,518.1,0,WC
38,LF,unrel,66ms,44,450,0,WC
38,LF,unrel,66ms,45,524.8,1,WC
38,LF,unrel,66ms,46,466.4,1,WC
38,LF,unrel,66ms,47,498,1,WC
38,LF,unrel,66ms,48,591,1,WC
38,HF,unrel,33ms,1,498.7,0,WC
38,HF,unrel,33ms,2,546.8,0,WC
38,HF,unrel,33ms,3,571.8,0,WC
38,HF,unrel,33ms,4,476.8,0,WC
38,HF,unrel,33ms,5,396.6,0,WC
38,HF,unrel,33ms,6,478,0,WC
38,HF,unrel,33ms,7,477.9,0,WC
38,HF,unrel,33ms,8,580.9,0,WC
38,HF,unrel,33ms,9,511,1,WC
38,HF,unrel,33ms,10,569.5,0,WC
38,HF,unrel,33ms,11,460.3,0,WC
38,HF,unrel,33ms,12,502,0,WC
38,LF,unrel,33ms,25,517.4,0,WC
38,LF,unrel,33ms,26,378.5,1,WC
38,LF,unrel,33ms,27,460.1,0,WC
38,LF,unrel,33ms,28,603.2,0,WC
38,LF,unrel,33ms,29,536,0,WC
38,LF,unrel,33ms,30,607.3,0,WC
38,LF,unrel,33ms,31,507.2,1,WC
38,LF,unrel,33ms,32,610.2,1,WC
38,LF,unrel,33ms,33,512,0,WC
38,LF,unrel,33ms,34,607.3,0,WC
38,LF,unrel,33ms,35,462.5,0,WC
38,LF,unrel,33ms,36,571,0,WC
